Date,Price,Open,High,Low,Vol.,Change %
2023-12-28,47.98,48.68,49.22,47.92,51770.0,-0.014
2023-12-29,48.18,48.02,48.28,47.56,40520.0,0.0042
2024-01-02,48.29,47.8,48.49,47.03,58270.0,0.0023
2024-01-03,48.6,48.29,48.97,47.66,56090.0,0.0064
2024-01-04,48.16,48.6,48.72,47.9,45750.0,-0.0091
2024-01-05,47.63,48.16,48.5,47.51,51130.0,-0.011
2024-01-08,47.81,47.67,47.88,46.3,87750.0,0.0038
2024-01-09,48.45,47.71,48.7,47.7,73740.0,0.0134
2024-01-10,48.25,48.55,48.8,48.01,63340.0,-0.0041
2024-01-11,48.72,48.2,48.98,48.13,63760.0,0.0097
2024-01-12,48.25,48.84,49.65,47.7,95520.0,-0.0096
2024-01-14,48.7,48.7,48.7,48.7,,0.0093
2024-01-16,47.68,48.74,48.98,47.65,32900.0,-0.0209
2024-01-17,48.06,47.69,48.22,47.02,31190.0,0.008
2024-01-18,48.01,48.06,48.55,47.38,27550.0,-0.001
2024-01-19,47.4,48.11,48.51,47.25,38010.0,-0.0127
2024-01-22,48.64,47.29,48.7,47.29,27220.0,0.0262
2024-01-23,48.69,48.57,49.09,48.34,26930.0,0.001
2024-01-24,47.87,48.6,48.9,47.75,38600.0,-0.0168
2024-01-25,47.11,47.87,48.01,46.71,45410.0,-0.0159
2024-01-26,47.49,47.18,47.65,46.68,28490.0,0.0081
2024-01-29,46.17,47.7,47.7,45.81,45050.0,-0.0278
2024-01-30,46.56,46.1,46.76,45.5,37590.0,0.0084
2024-01-31,46.54,46.6,46.86,45.84,35410.0,-0.0004
2024-02-01,46.08,46.5,46.88,45.85,41460.0,-0.0099
2024-02-02,45.22,46.21,46.23,45.12,36440.0,-0.0187
2024-02-05,45.78,45.23,45.9,45.02,51020.0,0.0124
2024-02-06,46.4,45.78,46.7,45.78,44040.0,0.0135
2024-02-07,47.19,46.5,47.33,45.82,63690.0,0.017
2024-02-08,48.32,47.16,48.52,47.13,88150.0,0.0239
2024-02-09,47.75,48.34,48.89,47.45,76690.0,-0.0118
